CNPJ,EMPRESA,CONTA,DESCRIÇÃO,VALOR,DEMONSTRATIVO,ANO,MES,PERIODO
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.08,Resultado Líquido das Operações Descontinuadas,0.0,Demonstração do Resultado,2010,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.08.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,Demonstração do Resultado,2010,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.08.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,Demonstração do Resultado,2010,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.09,Lucro/Prejuízo Consolidado do Período,7382574.0,Demonstração do Resultado,2010,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.09.01,Atribuído a Sócios da Empresa Controladora,7382093.0,Demonstração do Resultado,2010,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.09.02,Atribuído a Sócios Não Controladores,481.0,Demonstração do Resultado,2010,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.99,Lucro por Ação - (R$ / Ação),0.0,Demonstração do Resultado,2010,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.99.01,Lucro Básico por Ação,0.0,Demonstração do Resultado,2010,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.99.01.01,ON,17.67,Demonstração do Resultado,2010,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.99.01.02,PN,19.44,Demonstração do Resultado,2010,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.99.01.03,PNA,0.0,Demonstração do Resultado,2010,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.99.01.04,PNC,0.0,Demonstração do Resultado,2010,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.99.02,Lucro Diluído por Ação,0.0,Demonstração do Resultado,2010,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.99.02.01,ON,0.0,Demonstração do Resultado,2010,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.99.02.02,PN,0.0,Demonstração do Resultado,2010,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1,Ativo Total,399886082.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.01,Caixa e Equivalentes de Caixa,65938003.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.01.01,Disponibilidades e Reservas no Banco Central do Brasil,65938003.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02,Aplicações Financeiras,75175065.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.01,Aplicações Financeiras Avaliadas a Valor Justo,75175065.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.01.01,Títulos para Negociação,29901495.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.01.02,Títulos Disponíveis para Venda,44608201.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.01.03,Outros Ativos Financeiros ao Valor Justo no Resultado,665369.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.02.01,Títulos Mantidos até o Vencimento,0.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.03,Empréstimos e Recebíveis,202757191.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.03.01,Empréstimos e outros valores com instituições de crédito,19628861.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.03.02,Empréstimos e adiantamentos a clientes,183066268.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.03.03,Instrumentos de dívida,62062.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.04,Tributos Diferidos,16250373.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.04.01,Imposto de Renda e Contribuição Social Diferidos,14173149.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.04.02,Imposto de Renda e Contribuição Social Correntes,2077224.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.05,Outros Ativos,2899839.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.05.01,Ativos Não Correntes a Venda,132388.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.05.02,Ativos de Operações Descontinuadas,0.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.05.03,Outros,2767451.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.05.03.01,Derivativos Utilizados como Hedge,80708.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.05.03.02,Outros Ativos,2686743.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.06,Investimentos,422225.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.06.01,Participações em Coligadas,422225.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.06.02,Outros,0.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.07,Imobilizado,5008306.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.07.01,Imobilizado de Uso,5008306.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.07.02,Imobilizado de Arrendamento,0.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.08,Intangível,31435080.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.08.01,Intangíveis,4217515.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.08.01.01,Outros Ativos Intangíveis,4217515.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.08.02,Goodwill,27217565.0,Balanço Patrimonial Ativo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2,Passivo Total,399886082.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.01,Passivos Financeiros para Negociação,5047288.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.01.01,Derivativos,4709660.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.01.02,Posições vendidas,337628.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.02,Outros Passivos Financeiros ao Valor Justo no Resultado,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.03,Passivos Financeiros ao Custo Amortizado,291451686.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.03.01,Depósitos do Banco Central do Brasil  e depósitos de instituições de crédito,51527021.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.03.02,Depósitos de clientes,174473891.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.03.03,Obrigações por títulos e valores mobiliários,38590423.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.03.04,Dívidas subordinadas,10908344.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.03.05,Outros passivos financeiros,15952007.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.04,Provisões,9515295.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.04.01,Provisões para fundos de pensões e obrigações similares,1246040.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.04.02,"Provisões para passivos contingentes, compromissos e outras provisões",8269255.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.05,Passivos Fiscais,11875899.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.05.01,Correntes,8127795.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.05.02,Diferidos,3748104.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.06,Outros Passivos,3963922.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.06.01,Derivativos utilizados como hedge,36071.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.06.02,Passivos por contratos de seguro,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.06.03,Outras obrigações,3927851.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07,Passivos sobre Ativos Não Correntes a Venda e Descontinuados,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01,Passivos sobre Ativos Não Correntes a Venda,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.02,Passivos sobre Ativos de Operações Descontinuadas,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08,Patrimônio Líquido Consolidado,78031992.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.01,Capital Social Realizado,77044886.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.01.01,Capital social,62634585.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.01.02,Reservas,9950144.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.01.03,Ações em Tesouraria,-112768.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.01.04,Lucro do exercício atribuível à controladora,7747925.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.01.05,Menos: dividendos e remuneração,-3175000.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.02,Reservas de Capital,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.02.01,Ágio na Emissão de Ações,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.02.02,Reserva Especial de Ágio na Incorporação,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.02.03,Alienação de Bônus de Subscrição,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.02.04,Opções Outorgadas,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.02.05,Ações em Tesouraria,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.03,Reservas de Reavaliação,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04,Reservas de Lucros,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04.01,Reserva Legal,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04.02,Reserva Estatutária,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04.03,Reserva para Contingências,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04.04,Reserva de Lucros a Realizar,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04.05,Reserva de Retenção de Lucros,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04.06,Reserva Especial para Dividendos Não Distribuídos,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04.07,Reserva de Incentivos Fiscais,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04.08,Dividendo Adicional Proposto,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04.09,Ações em Tesouraria,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.05,Lucros/Prejuízos Acumulados,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.06,Ajustes de Avaliação Patrimonial,968146.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.06.01,Ativos financeiros disponíveis para venda,960199.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.06.02,Hedges de fluxo de caixa,7947.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.07,Ajustes Acumulados de Conversão,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.08,Outros Resultados Abrangentes,0.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.09,Participação dos Acionistas Não Controladores,18960.0,Balanço Patrimonial Passivo,2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01,Caixa Líquido Atividades Operacionais,-11110073.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.01,Caixa Gerado nas Operações,19671779.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.01.01,Lucro líquido consolidado do exercício,7755853.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.01.02,Depreciação do ativo tangível,570132.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.01.03,Amortização do ativo intangível,891902.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.01.04,Perdas com outros ativos (líquidas),38646.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.01.05,Provisões e Perdas com ativos financeiros (líquidas),12443012.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.01.06,"Ganhos líquidos na alien. do ativo tangível, invest. e ativos não correntes mantidos para venda",-452096.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.01.07,Participação no resultado de equivalência patrimonial,-54216.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.01.08,Mudanças nos créditos tributários e passivos fiscais diferidos,-1534607.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.01.09,Outros,13153.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.02,Variações nos Ativos e Passivos,-30781852.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.02.01,Disponibilidades e reservas no Banco Central do Brasil,-8824495.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.02.02,Ativos financeiros para negociação,-5080130.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.02.03,Outros ativos financeiros ao valor justo no resultado,-4277011.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.02.04,Ativos financeiros disponíveis para venda,2696868.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.02.05,Empréstimos e financiamentos,-39864486.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.02.06,Outros ativos,-2024642.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.02.07,Passivos financeiros para negociação,262635.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.02.08,Outos Passivos Financeiros ao valor justo no resultado,0.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.02.09,Passivo financeiro ao custo amortizado ,24290139.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.02.10,Outros passivos,3971587.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.02.11,Impos Pagos,-1932317.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.03,Outros,0.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02,Caixa Líquido Atividades de Investimento,210603.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02.01,Caixa líquido recebido na aquisição de subsidiária,0.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02.02,Investimentos no ativo tangível,-1074509.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02.03,Investimentos no ativo intangível,-1478802.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02.04,"Alienação de subsidiárias, entidades controladas em conjunto e coligadas",2741102.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02.05,Alienação de ativo tangível,17193.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02.06,Aumento de Capital de Participações em  Coligadas,-6356.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02.07,Dividendos e Juros sobre Capital Proprio Recebidos,11975.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03,Caixa Líquido Atividades de Financiamento,10569978.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03.01,Aumento de capital,0.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03.02,Aquisição de ações próprias,-112755.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03.03,Emissão de dívida subordinada,0.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03.04,Emissão de outros passivos exigíveis a longo prazo,29501246.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03.05,Dividendos pagos e juros sobre capital o próprio,-3926417.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03.06,Pagamentos de dívida subordinada,0.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03.07,Pagamentos de outros passivos exigíveis a longo prazo,-14895052.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03.08,Aumento/decréscimo em participações não-controladoras,2956.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,Demonstração do Fluxo de Caixa (Método Indireto),2011,12,ANUAL
